delivery_id,order_id,delivery_status,delivery_time,rider_id
1046,1046,Delivered,48,162
1047,1047,Delivered,40,66
1048,1048,Delivered,68,280
1049,1049,Delivered,56,132
1050,1050,Delivered,36,82
1051,1051,Cancelled,0,76
1052,1052,Delivered,34,242
1053,1053,Out for Delivery,15,87
1054,1054,Delivered,24,128
1055,1055,Delivered,56,266
1056,1056,Cancelled,0,300
1057,1057,Delivered,42,215
1058,1058,Delivered,53,198
1059,1059,Delivered,39,36
1060,1060,Delivered,75,198
1061,1061,Delivered,27,140
1062,1062,Delivered,37,14
1063,1063,Delivered,21,210
1064,1064,Delivered,67,37
1065,1065,Delivered,48,19
1066,1066,Delivered,55,24
1067,1067,Delivered,54,142
1068,1068,Delivered,45,17
1069,1069,Delivered,48,11
1070,1070,Delivered,28,242
1071,1071,Delivered,66,77
1072,1072,Delivered,35,277
1073,1073,Delivered,68,84
1074,1074,Delivered,49,68
1075,1075,Delivered,49,165
1076,1076,Out for Delivery,25,223
1077,1077,Delivered,71,276
1078,1078,Delivered,64,244
1079,1079,Delivered,64,103
1080,1080,Delivered,68,171
1081,1081,Delivered,44,48
1082,1082,Delivered,54,50
1083,1083,Delivered,53,138
1084,1084,Delivered,66,145
1085,1085,Delivered,74,269
1086,1086,Delivered,49,127
1087,1087,Delivered,49,5
1088,1088,Delivered,58,132
1089,1089,Delivered,22,210
1090,1090,Delivered,33,155
1091,1091,Delivered,75,30
1092,1092,Delivered,56,98
1093,1093,Delivered,45,185
1094,1094,Delivered,20,208
1095,1095,Delivered,42,218
1096,1096,Delivered,32,174
1097,1097,Delivered,43,117
1098,1098,Delivered,46,218
1099,1099,Delivered,66,214
1100,1100,Delivered,42,6
1101,1101,Delivered,29,131
1102,1102,Delivered,66,124
1103,1103,Delivered,20,6
1104,1104,Delivered,54,58
1105,1105,Out for Delivery,36,284
1106,1106,Delivered,74,10
1107,1107,Delivered,27,187
1108,1108,Delivered,72,184
1109,1109,Delivered,52,143
1110,1110,Delivered,30,180
1111,1111,Delivered,40,264
1112,1112,Delivered,65,77
1113,1113,Delivered,45,8
1114,1114,Delivered,67,203
1115,1115,Delivered,53,185
1116,1116,Delivered,40,267
1117,1117,Delivered,72,169
1118,1118,Delivered,63,262
1119,1119,Cancelled,0,19
1120,1120,Delivered,31,175
1121,1121,Delivered,21,212
1122,1122,Delivered,28,187
1123,1123,Delivered,69,263
1124,1124,Delivered,26,40
1125,1125,Delivered,39,152
1126,1126,Delivered,61,201
1127,1127,Delivered,24,173
1128,1128,Delivered,74,65
1129,1129,Delivered,64,147
1130,1130,Cancelled,0,274
1131,1131,Delivered,47,62
1132,1132,Delivered,45,231
1133,1133,Delivered,29,115
1134,1134,Delivered,33,64
1135,1135,Delivered,35,215
1136,1136,Delivered,45,188
1137,1137,Delivered,22,15
1138,1138,Delivered,70,84
1139,1139,Delivered,23,14
1140,1140,Delivered,68,47
1141,1141,Delivered,65,148
1142,1142,Delivered,22,111
1143,1143,Delivered,31,107
1144,1144,Delivered,22,264
1145,1145,Delivered,55,213
1146,1146,Delivered,66,45
1147,1147,Delivered,22,111
1148,1148,Delivered,33,14
1149,1149,Out for Delivery,20,245
1150,1150,Delivered,62,116
1151,1151,Delivered,57,82
1152,1152,Delivered,60,167
1153,1153,Delivered,27,233
1154,1154,Delivered,56,297
1155,1155,Delivered,38,76
1156,1156,Delivered,33,114
1157,1157,Delivered,49,170
1158,1158,Delivered,74,283
1159,1159,Delivered,33,22
1160,1160,Delivered,60,91
1161,1161,Cancelled,0,38
1162,1162,Delivered,40,296
1163,1163,Delivered,38,88
1164,1164,Delivered,52,85
1165,1165,Delivered,33,78
1166,1166,Delivered,39,125
1167,1167,Delivered,40,177
1168,1168,Delivered,26,247
1169,1169,Cancelled,0,161
1170,1170,Delivered,64,160
1171,1171,Delivered,50,167
1172,1172,Delivered,72,51
1173,1173,Delivered,54,100
1174,1174,Delivered,56,280
1175,1175,Out for Delivery,23,113
1176,1176,Delivered,28,53
1177,1177,Cancelled,0,98
1178,1178,Delivered,21,155
1179,1179,Delivered,74,81
1180,1180,Delivered,50,77
1181,1181,Cancelled,0,86
1182,1182,Delivered,55,292
1183,1183,Delivered,61,189
1184,1184,Delivered,33,99
1185,1185,Out for Delivery,34,247
1186,1186,Delivered,23,292
1187,1187,Delivered,67,220
1188,1188,Delivered,51,201
1189,1189,Delivered,31,22
1190,1190,Delivered,65,180
1191,1191,Delivered,50,205
1192,1192,Delivered,57,203
1193,1193,Cancelled,0,93
1194,1194,Delivered,27,258
1195,1195,Delivered,49,250
1196,1196,Delivered,25,155
1197,1197,Delivered,74,62
1198,1198,Delivered,22,121
1199,1199,Delivered,29,5
1200,1200,Delivered,38,136
1201,1201,Delivered,58,99
1202,1202,Delivered,44,251
1203,1203,Delivered,68,177
1204,1204,Delivered,21,59
1205,1205,Out for Delivery,32,168
1206,1206,Cancelled,0,247
1207,1207,Delivered,70,298
1208,1208,Out for Delivery,29,15
1209,1209,Out for Delivery,21,172
1210,1210,Delivered,22,85
1211,1211,Delivered,75,68
1212,1212,Delivered,28,143
1213,1213,Delivered,74,77
1214,1214,Delivered,69,212
1215,1215,Delivered,33,81
1216,1216,Delivered,51,148
1217,1217,Delivered,33,69
1218,1218,Delivered,44,119
1219,1219,Delivered,71,89
1220,1220,Delivered,44,130
1221,1221,Delivered,60,14
1222,1222,Delivered,23,112
1223,1223,Delivered,36,247
1224,1224,Delivered,20,221
1225,1225,Delivered,66,246
1226,1226,Delivered,57,159
1227,1227,Delivered,52,126
1228,1228,Delivered,46,51
1229,1229,Delivered,43,204
1230,1230,Delivered,38,283
1231,1231,Delivered,39,9
1232,1232,Delivered,62,35
1233,1233,Delivered,47,114
1234,1234,Delivered,32,51
1235,1235,Delivered,64,281
1236,1236,Cancelled,0,201
1237,1237,Delivered,47,20
1238,1238,Cancelled,0,59
1239,1239,Delivered,30,273
1240,1240,Delivered,70,63
1241,1241,Out for Delivery,32,146
1242,1242,Delivered,24,294
1243,1243,Delivered,34,39
1244,1244,Delivered,47,231
1245,1245,Delivered,55,44
1246,1246,Delivered,51,208
1247,1247,Delivered,24,140
1248,1248,Delivered,37,268
1249,1249,Delivered,34,21
1250,1250,Delivered,50,300
1251,1251,Delivered,56,269
1252,1252,Delivered,36,11
1253,1253,Cancelled,0,80
1254,1254,Delivered,72,22
1255,1255,Delivered,71,207
1256,1256,Delivered,59,1
1257,1257,Delivered,69,232
1258,1258,Delivered,53,70
1259,1259,Delivered,34,189
1260,1260,Delivered,27,136
1261,1261,Delivered,39,41
1262,1262,Delivered,74,231
1263,1263,Delivered,45,199
1264,1264,Delivered,51,53
1265,1265,Delivered,29,163
1266,1266,Cancelled,0,10
1267,1267,Delivered,53,236
1268,1268,Cancelled,0,182
1269,1269,Cancelled,0,218
1270,1270,Delivered,38,293
1271,1271,Delivered,26,139
1272,1272,Delivered,69,125
1273,1273,Delivered,62,152
1274,1274,Delivered,61,191
1275,1275,Delivered,21,292
1276,1276,Delivered,51,52
1277,1277,Out for Delivery,37,49
1278,1278,Delivered,36,290
1279,1279,Delivered,49,175
1280,1280,Delivered,54,32
1281,1281,Delivered,31,108
1282,1282,Delivered,39,122
1283,1283,Cancelled,0,73
1284,1284,Delivered,73,157
1285,1285,Delivered,73,33
1286,1286,Delivered,62,214
1287,1287,Delivered,71,296
1288,1288,Delivered,22,215
1289,1289,Delivered,33,234
1290,1290,Delivered,65,75
1291,1291,Delivered,57,180
1292,1292,Delivered,70,229
1293,1293,Out for Delivery,26,12
1294,1294,Delivered,20,216
1295,1295,Delivered,57,282
1296,1296,Delivered,25,143
1297,1297,Delivered,54,65
1298,1298,Delivered,45,82
1299,1299,Delivered,24,147
1300,1300,Delivered,49,95
1301,1301,Delivered,21,271
1302,1302,Delivered,74,195
1303,1303,Delivered,22,91
1304,1304,Out for Delivery,34,209
1305,1305,Delivered,67,278
1306,1306,Delivered,27,280
1307,1307,Delivered,53,107
1308,1308,Delivered,73,207
1309,1309,Delivered,37,167
1310,1310,Delivered,56,181
1311,1311,Delivered,61,176
1312,1312,Delivered,46,198
1313,1313,Delivered,58,266
1314,1314,Delivered,24,188
1315,1315,Delivered,50,137
1316,1316,Delivered,56,60
1317,1317,Delivered,74,155
1318,1318,Delivered,70,65
1319,1319,Delivered,28,76
1320,1320,Delivered,30,267
1321,1321,Delivered,63,259
1322,1322,Delivered,45,36
1323,1323,Delivered,60,260
1324,1324,Delivered,45,145
1325,1325,Delivered,53,251
1326,1326,Out for Delivery,39,45
1327,1327,Delivered,66,65
1328,1328,Cancelled,0,56
1329,1329,Delivered,71,13
1330,1330,Delivered,47,1
1331,1331,Delivered,25,55
1332,1332,Delivered,68,261
1333,1333,Delivered,26,207
1334,1334,Delivered,59,63
1335,1335,Delivered,68,228
1336,1336,Delivered,40,251
1337,1337,Delivered,35,297
1338,1338,Delivered,44,9
1339,1339,Delivered,58,162
1340,1340,Delivered,51,124
1341,1341,Delivered,56,295
1342,1342,Delivered,24,75
1343,1343,Delivered,28,72
1344,1344,Delivered,29,253
1345,1345,Delivered,50,211
1346,1346,Cancelled,0,284
1347,1347,Delivered,70,170
1348,1348,Delivered,64,89
1349,1349,Delivered,68,195
1350,1350,Delivered,50,17
1351,1351,Delivered,61,38
1352,1352,Delivered,57,222
1353,1353,Out for Delivery,16,282
1354,1354,Delivered,23,11
1355,1355,Delivered,36,211
1356,1356,Delivered,52,115
1357,1357,Delivered,28,15
1358,1358,Delivered,33,111
1359,1359,Delivered,34,297
1360,1360,Delivered,70,32
1361,1361,Delivered,71,262
1362,1362,Delivered,23,191
1363,1363,Delivered,36,150
1364,1364,Delivered,47,160
1365,1365,Delivered,24,14
1366,1366,Delivered,44,27
1367,1367,Delivered,22,114
1368,1368,Delivered,27,97
1369,1369,Delivered,20,132
1370,1370,Delivered,40,108
1371,1371,Delivered,50,37
1372,1372,Delivered,57,48
1373,1373,Cancelled,0,122
1374,1374,Delivered,55,73
1375,1375,Delivered,27,180
1376,1376,Delivered,70,293
1377,1377,Delivered,66,76
1378,1378,Delivered,37,257
1379,1379,Cancelled,0,116
1380,1380,Delivered,55,285
1381,1381,Delivered,29,237
1382,1382,Delivered,56,15
1383,1383,Delivered,30,128
1384,1384,Delivered,52,218
1385,1385,Delivered,55,99
1386,1386,Delivered,62,32
1387,1387,Delivered,26,176
1388,1388,Delivered,57,114
1389,1389,Delivered,53,236
1390,1390,Delivered,41,217
1391,1391,Delivered,57,126
1392,1392,Delivered,46,282
1393,1393,Delivered,55,50
1394,1394,Delivered,48,172
1395,1395,Delivered,44,204
1396,1396,Delivered,43,272
1397,1397,Delivered,47,49
1398,1398,Delivered,46,205
1399,1399,Cancelled,0,270
1400,1400,Delivered,32,289
1401,1401,Out for Delivery,30,268
1402,1402,Cancelled,0,153
1403,1403,Delivered,36,263
1404,1404,Delivered,43,297
1405,1405,Delivered,55,145
1406,1406,Delivered,33,260
1407,1407,Delivered,25,180
1408,1408,Delivered,24,41
1409,1409,Out for Delivery,32,115
1410,1410,Delivered,32,290
1411,1411,Delivered,45,295
1412,1412,Delivered,60,281
1413,1413,Delivered,22,30
1414,1414,Delivered,20,233
1415,1415,Delivered,38,129
1416,1416,Delivered,75,109
1417,1417,Delivered,53,282
1418,1418,Delivered,46,278
1419,1419,Cancelled,0,159
1420,1420,Out for Delivery,25,149
1421,1421,Delivered,39,294
1422,1422,Delivered,74,130
1423,1423,Delivered,24,274
1424,1424,Delivered,50,73
1425,1425,Delivered,29,143
1426,1426,Delivered,39,150
1427,1427,Delivered,36,37
1428,1428,Delivered,43,278
1429,1429,Delivered,31,177
1430,1430,Delivered,28,43
1431,1431,Delivered,41,264
1432,1432,Delivered,38,44
1433,1433,Delivered,20,295
1434,1434,Delivered,58,282
1435,1435,Delivered,38,87
1436,1436,Delivered,24,109
1437,1437,Cancelled,0,24
1438,1438,Cancelled,0,202
1439,1439,Delivered,21,293
1440,1440,Delivered,47,93
1441,1441,Delivered,39,238
1442,1442,Delivered,41,61
1443,1443,Delivered,68,125
1444,1444,Delivered,55,172
1445,1445,Delivered,29,133
1446,1446,Delivered,36,35
1447,1447,Delivered,46,79
1448,1448,Delivered,49,130
1449,1449,Delivered,63,194
1450,1450,Cancelled,0,55
1451,1451,Delivered,71,232
1452,1452,Delivered,35,70
1453,1453,Delivered,69,222
1454,1454,Delivered,59,101
1455,1455,Delivered,70,181
1456,1456,Delivered,50,108
1457,1457,Delivered,25,292
1458,1458,Cancelled,0,6
1459,1459,Delivered,27,92
1460,1460,Delivered,28,257
1461,1461,Delivered,44,136
1462,1462,Delivered,71,65
1463,1463,Delivered,62,126
1464,1464,Delivered,61,163
1465,1465,Delivered,29,165
1466,1466,Delivered,32,112
1467,1467,Delivered,62,247
1468,1468,Delivered,56,13
1469,1469,Delivered,66,57
1470,1470,Delivered,44,298
1471,1471,Delivered,52,133
1472,1472,Delivered,39,160
1473,1473,Delivered,73,131
1474,1474,Cancelled,0,295
1475,1475,Delivered,73,139
1476,1476,Cancelled,0,185
1477,1477,Cancelled,0,103
1478,1478,Delivered,51,146
1479,1479,Delivered,70,66
1480,1480,Delivered,32,33
1481,1481,Delivered,68,199
1482,1482,Delivered,52,298
1483,1483,Delivered,65,300
1484,1484,Delivered,47,68
1485,1485,Delivered,45,154
1486,1486,Delivered,24,163
1487,1487,Delivered,26,31
1488,1488,Delivered,59,130
1489,1489,Out for Delivery,40,119
1490,1490,Delivered,75,130
1491,1491,Delivered,32,142
1492,1492,Delivered,40,238
1493,1493,Delivered,59,274
1494,1494,Delivered,67,138
1495,1495,Delivered,23,148
1496,1496,Delivered,62,52
1497,1497,Out for Delivery,27,48
1498,1498,Delivered,34,109
1499,1499,Delivered,35,224
1500,1500,Delivered,21,214
1501,1501,Delivered,33,109
1502,1502,Delivered,37,127
1503,1503,Delivered,69,75
1504,1504,Delivered,67,260
1505,1505,Delivered,65,20
1506,1506,Delivered,32,16
1507,1507,Delivered,46,297
1508,1508,Delivered,40,196
1509,1509,Delivered,27,61
1510,1510,Delivered,54,77
1511,1511,Delivered,61,37
1512,1512,Delivered,37,24
1513,1513,Delivered,21,171
1514,1514,Delivered,48,61
1515,1515,Delivered,58,205
1516,1516,Delivered,39,118
1517,1517,Delivered,34,6
1518,1518,Delivered,38,44
1519,1519,Delivered,64,48
1520,1520,Delivered,58,200
1521,1521,Delivered,30,121
1522,1522,Delivered,21,143
1523,1523,Delivered,43,130
1524,1524,Delivered,41,7
1525,1525,Delivered,63,6
1526,1526,Delivered,32,58
1527,1527,Delivered,55,140
1528,1528,Out for Delivery,31,131
1529,1529,Delivered,74,157
1530,1530,Delivered,65,38
1531,1531,Delivered,32,55
1532,1532,Delivered,55,186
1533,1533,Delivered,58,94
1534,1534,Delivered,30,200
1535,1535,Delivered,20,9
1536,1536,Delivered,72,3
1537,1537,Delivered,29,40
1538,1538,Out for Delivery,37,4
1539,1539,Delivered,52,294
1540,1540,Delivered,32,300
1541,1541,Cancelled,0,177
1542,1542,Delivered,50,213
1543,1543,Delivered,35,289
1544,1544,Out for Delivery,31,168
1545,1545,Delivered,73,114
1546,1546,Cancelled,0,232
1547,1547,Delivered,60,181
1548,1548,Delivered,37,73
1549,1549,Delivered,45,175
1550,1550,Delivered,63,298
1551,1551,Cancelled,0,269
1552,1552,Delivered,26,16
1553,1553,Delivered,20,207
1554,1554,Delivered,39,61
1555,1555,Delivered,70,70
1556,1556,Delivered,46,57
1557,1557,Delivered,62,159
1558,1558,Delivered,20,70
1559,1559,Delivered,37,114
1560,1560,Delivered,44,69
1561,1561,Cancelled,0,180
1562,1562,Delivered,33,159
1563,1563,Delivered,65,69
1564,1564,Delivered,40,231
1565,1565,Out for Delivery,32,108
1566,1566,Cancelled,0,28
1567,1567,Delivered,57,234
1568,1568,Out for Delivery,36,262
1569,1569,Delivered,63,174
1570,1570,Delivered,49,31
1571,1571,Delivered,66,110
1572,1572,Delivered,25,18
1573,1573,Delivered,63,68
1574,1574,Delivered,73,115
1575,1575,Delivered,59,34
1576,1576,Delivered,54,248
1577,1577,Delivered,25,254
1578,1578,Delivered,55,289
1579,1579,Delivered,40,200
1580,1580,Delivered,51,191
1581,1581,Delivered,27,240
1582,1582,Delivered,51,216
1583,1583,Delivered,75,234
1584,1584,Delivered,70,140
1585,1585,Delivered,30,220
1586,1586,Delivered,24,197
1587,1587,Delivered,73,87
1588,1588,Delivered,21,93
1589,1589,Delivered,24,51
1590,1590,Delivered,22,70
1591,1591,Delivered,33,88
1592,1592,Out for Delivery,24,263
1593,1593,Delivered,24,135
1594,1594,Delivered,35,15
1595,1595,Delivered,57,244
1596,1596,Delivered,46,127
1597,1597,Delivered,54,85
1598,1598,Cancelled,0,235
1599,1599,Delivered,74,199
1600,1600,Delivered,57,299
1601,1601,Delivered,25,219
1602,1602,Delivered,63,162
1603,1603,Delivered,27,123
1604,1604,Delivered,52,257
1605,1605,Delivered,36,131
1606,1606,Cancelled,0,226
1607,1607,Cancelled,0,95
1608,1608,Delivered,48,214
1609,1609,Delivered,75,257
1610,1610,Delivered,20,192
1611,1611,Delivered,61,9
1612,1612,Out for Delivery,23,244
1613,1613,Delivered,43,242
1614,1614,Cancelled,0,156
1615,1615,Delivered,21,103
1616,1616,Delivered,69,35
1617,1617,Delivered,44,46
1618,1618,Delivered,29,20
1619,1619,Delivered,59,9
1620,1620,Delivered,54,290
1621,1621,Delivered,40,89
1622,1622,Cancelled,0,285
1623,1623,Delivered,61,269
1624,1624,Delivered,59,197
1625,1625,Delivered,30,82
1626,1626,Delivered,29,283
1627,1627,Delivered,51,190
1628,1628,Delivered,53,299
1629,1629,Delivered,72,226
1630,1630,Delivered,33,189
1631,1631,Delivered,71,167
1632,1632,Delivered,43,196
1633,1633,Delivered,55,277
1634,1634,Delivered,33,260
1635,1635,Delivered,39,55
1636,1636,Delivered,22,53
1637,1637,Delivered,62,86
1638,1638,Delivered,61,273
1639,1639,Delivered,32,299
1640,1640,Delivered,74,39
1641,1641,Delivered,72,29
1642,1642,Delivered,30,136
1643,1643,Delivered,28,133
1644,1644,Delivered,26,148
1645,1645,Out for Delivery,24,29
1646,1646,Delivered,40,141
1647,1647,Delivered,59,211
1648,1648,Delivered,67,123
1649,1649,Delivered,31,127
1650,1650,Delivered,26,121
1651,1651,Delivered,62,44
1652,1652,Delivered,68,118
1653,1653,Cancelled,0,117
1654,1654,Delivered,45,177
1655,1655,Delivered,67,249
1656,1656,Delivered,67,173
1657,1657,Delivered,29,201
1658,1658,Delivered,29,87
1659,1659,Delivered,59,234
1660,1660,Delivered,62,247
1661,1661,Delivered,28,288
1662,1662,Delivered,75,120
1663,1663,Delivered,42,104
1664,1664,Delivered,69,300
1665,1665,Out for Delivery,11,5
1666,1666,Delivered,69,47
1667,1667,Cancelled,0,265
1668,1668,Delivered,55,179
1669,1669,Delivered,45,206
1670,1670,Delivered,23,160
1671,1671,Delivered,50,27
1672,1672,Delivered,55,53
1673,1673,Cancelled,0,257
1674,1674,Delivered,25,205
1675,1675,Delivered,38,129
1676,1676,Out for Delivery,31,64
1677,1677,Delivered,63,207
1678,1678,Delivered,44,300
1679,1679,Cancelled,0,186
1680,1680,Delivered,29,247
1681,1681,Delivered,67,30
1682,1682,Delivered,44,106
1683,1683,Delivered,48,185
1684,1684,Cancelled,0,170
1685,1685,Cancelled,0,41
1686,1686,Delivered,55,180
1687,1687,Delivered,38,247
1688,1688,Delivered,56,200
1689,1689,Delivered,29,148
1690,1690,Out for Delivery,18,18
1691,1691,Delivered,33,70
1692,1692,Delivered,38,84
1693,1693,Delivered,73,271
1694,1694,Delivered,55,85
1695,1695,Delivered,24,160
1696,1696,Cancelled,0,249
1697,1697,Delivered,24,299
1698,1698,Delivered,69,113
1699,1699,Delivered,69,142
1700,1700,Delivered,24,223
1701,1701,Delivered,71,181
1702,1702,Delivered,60,284
1703,1703,Delivered,47,3
1704,1704,Delivered,23,55
1705,1705,Delivered,29,76
1706,1706,Delivered,26,133
1707,1707,Delivered,34,280
1708,1708,Delivered,35,55
1709,1709,Delivered,75,161
1710,1710,Delivered,49,129
1711,1711,Out for Delivery,12,249
1712,1712,Out for Delivery,25,182
1713,1713,Delivered,33,229
1714,1714,Delivered,54,256
1715,1715,Delivered,66,173
1716,1716,Delivered,61,143
1717,1717,Delivered,61,116
1718,1718,Delivered,75,26
1719,1719,Delivered,30,115
1720,1720,Delivered,37,175
1721,1721,Delivered,38,275
1722,1722,Delivered,63,73
1723,1723,Delivered,45,284
1724,1724,Delivered,59,216
1725,1725,Delivered,35,88
1726,1726,Out for Delivery,37,61
1727,1727,Delivered,56,6
1728,1728,Delivered,36,107
1729,1729,Delivered,63,20
1730,1730,Delivered,46,292
1731,1731,Out for Delivery,30,175
1732,1732,Delivered,23,296
1733,1733,Delivered,29,30
1734,1734,Delivered,43,79
1735,1735,Delivered,22,171
1736,1736,Out for Delivery,15,275
1737,1737,Delivered,61,278
1738,1738,Delivered,63,131
1739,1739,Delivered,42,176
1740,1740,Cancelled,0,85
1741,1741,Out for Delivery,10,190
1742,1742,Delivered,40,17
1743,1743,Delivered,27,292
1744,1744,Delivered,29,124
1745,1745,Delivered,56,298
1746,1746,Delivered,35,3
1747,1747,Delivered,26,76
1748,1748,Delivered,63,249
1749,1749,Delivered,66,150
